text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_10d,DayOfWeek,Future_Close,Weekly_Return,label
"BABA fell sharply $-0.87 on January 01, 1970. Day range: $-0.94 to $-0.89. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000041,-0.9581318176270949,-0.8851673356480717,-0.9404559161636737,-0.87039610882633,1.5399582713566389,-0.8914355680550337,-0.8027017159859462,-0.8748560958404157,-0.8293448853578921,-0.8062769292139158,-0.9368243661086244,0.22292469309593663,-0.12248038168712501,-0.9239642431035219,-0.7876702520399401,-0.9489188173921272,-0.3324430695101647,0.23276845898428533,-0.8718591751762831,-0.9654748083260174,-0.39743222020984514,-0.22101270686321617,-0.9359535071504204,-0.8585776181090357,1.7667175924975251,1.8124731903693654,-0.17031786887372527,0.0,79.18156433105469,-0.040940444247963594,0
"BABA decreased $-0.86 on January 01, 1970. Day range: $-0.88 to $-0.88. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000042,-0.8663686843852799,-0.8778003076689088,-0.8752775624553958,-0.8601663930963745,-0.01374099943592389,-0.8889836235587489,-0.8123924051256086,-0.8732660482428609,-0.8323148338627767,-0.7329811359712055,-0.9059347661313853,0.36322285319404846,-0.20839342596722066,-0.9349496863616502,-0.7821173877384909,-1.0810187762661523,0.03084850941602939,0.4469425502464626,-0.16400157646120475,-0.9814285195595487,-0.3479096250170378,-0.15421774543385494,-0.8703837475079123,-0.8723283028848688,1.5401034240533311,0.25871590775794034,-0.15807143946950336,0.0,79.11396026611328,-0.048548272552607,0
"BABA surged strongly $-0.89 on January 01, 1970. Day range: $-0.87 to $-0.88. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000043,-0.8665363582184645,-0.8822803299182509,-0.8745987934970846,-0.8886752870774776,-0.6871017117909218,-0.8914020281184143,-0.8234417102223023,-0.8763286862134236,-0.8371986983289371,-0.7040291320513128,-0.8750362995302884,0.36332777717387355,-0.8421407235716549,-0.9364347646072828,-0.7850991942201978,-1.0703048808178608,-0.7647683345449661,-0.09684715079169827,0.20808255768916167,-0.9863121546252162,-0.3764591812806468,-0.36471424464521845,-0.860154092904284,-0.8765205282837844,-0.01357203964735406,-0.7651107563040469,-0.09086717517754904,0.0,79.05601501464844,-0.030094774685827715,0
"BABA surged strongly $-0.92 on January 01, 1970. Day range: $-0.92 to $-0.91. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000044,-0.8898118173399142,-0.9096572926428469,-0.9182204773836015,-0.9200347922448819,-0.09088322793811039,-0.8963395101171232,-0.8350434774563498,-0.8837689752411918,-0.8440680775940058,-0.713835838593169,-0.8524131325148868,0.2654012855699406,-0.7998667400862318,-0.9335471277307006,-0.7940770458216087,-0.9775718162007905,-1.470781576647234,-0.6463884764170987,-0.105493916911203,-0.967754628580786,-0.4235790420522506,-0.4720058435521251,-0.8886628165342227,-0.8953021484917306,-0.6869224342010585,-0.8569707532994366,-0.039632449788279386,0.0,81.12271881103516,0.017811700206789783,1
"BABA decreased $-0.91 on January 01, 1970. Day range: $-0.93 to $-0.93. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000045,-0.9444008556787222,-0.9295679430947374,-0.9323085752984434,-0.9126560851466692,-0.4171683188810667,-0.8916707190980084,-0.8468932892788863,-0.8889237041527458,-0.8498763121771057,-0.7037999878311687,-0.8321700265482826,0.2372366220555477,-0.6899504573269818,-0.932717556482102,-0.8004828503568958,-0.9212383395073828,-1.1353288648078357,-0.46372675744315867,-0.4303101806897401,-0.9166382122632314,-0.3866219213823531,-0.2950845927873202,-0.9200221343170089,-0.9358837382041593,-0.09071308611119111,0.19000229887518616,-0.03600118185590835,0.0,81.60558319091797,0.018440306375497654,1
"BABA surged strongly $-0.93 on January 01, 1970. Day range: $-0.92 to $-0.93. RSI indicates the stock may be oversold. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000046,-0.9124176938227511,-0.9257517942224628,-0.9231428601295385,-0.9290905866232635,-0.5071919169427856,-0.9034266260916235,-0.8587036471548302,-0.895826510653646,-0.8564844419520644,-0.7091282324124879,-0.8171141404147102,0.17585319609412436,-0.8459045980190364,-0.9332455968511087,-0.8093681050071377,-0.8564642098108274,-1.3580654259253646,-0.8055625268230593,-0.6830937966314408,-0.8831035174353752,-0.42077509404629754,-0.6519775196656151,-0.9126434713092945,-0.8703161141794137,-0.41699317743853037,-0.4629503567769138,-0.10912216193191913,0.0,81.6925048828125,0.031711176370040874,1
"BABA remained stable $-0.93 on January 01, 1970. Day range: $-0.92 to $-0.93. RSI indicates the stock may be oversold. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000047,-0.9274883193653983,-0.9337160113988181,-0.9173719727818758,-0.9302645079748374,-0.6391572542903421,-0.9174665656203472,-0.8680222694117592,-0.9018488593707646,-0.8626909495282746,-0.7066977551048759,-0.8045500600499434,0.1463661915246023,-0.8241672477820892,-0.9323493087924307,-0.817741034423312,-0.7836835362956274,-1.2229815999917517,-0.8214966645549008,-0.74555114195721,-0.8681267607105789,-0.4508179672723444,-0.54753283498296,-0.9290778745836764,-0.8600867927573038,-0.5070153960826809,-0.04558300804760729,-0.11208434916242713,0.0,82.80311584472656,0.046630905167737505,1
"BABA remained stable $-0.93 on January 01, 1970. Day range: $-0.93 to $-0.95. RSI indicates the stock may be oversold. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000048,-0.9325118125087194,-0.9499764621167424,-0.930271908891758,-0.9312707073502131,-0.5162432259532838,-0.9259979951155148,-0.8725040043789766,-0.9071002720718253,-0.868513030582228,-0.6979993022066893,-0.7926400134732122,0.1386266246860208,-0.6796545199657459,-0.9346061393369626,-0.8245932385720138,-0.7482577100191318,-1.1154473295869818,-0.8488857422077261,-0.8829291136705166,-0.8772429339132959,-0.48468922052407154,-0.52099341325288,-0.930251788920637,-0.8885945878534657,-0.6389787113459319,-0.04096063474932835,-0.11033384799289325,0.0,82.28160858154297,0.040801368071700234,1
"BABA fell sharply $-0.90 on January 01, 1970. Day range: $-0.91 to $-0.90. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000049,-0.9289952494532103,-0.8955539824616637,-0.9104127147023483,-0.8953831062708973,-0.15192374449088136,-0.9210605131168061,-0.8753678024271808,-0.9059948119999796,-0.8712176324526572,-0.6367771024607417,-0.7700293347739253,0.26525350397357966,-0.1512867621853051,-0.9464756940015687,-0.8200991183298088,-0.8809942586579155,-0.26529752596427697,0.1279865524783645,-0.549952124732694,-0.8222194653659749,-0.43947057719273425,-0.04004457854128328,-0.9312579822836001,-0.9199528842581586,-0.5160665664013812,0.9826646915277545,0.01585370024506797,0.0,81.36415100097656,0.0029761353352048174,1
"BABA decreased $-0.89 on January 01, 1970. Day range: $-0.88 to $-0.90. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000050,-0.8955052616902457,-0.897213331065304,-0.8837644974611374,-0.8869983322791226,-0.08895102250418054,-0.9159215261507819,-0.8785416606645403,-0.9037629637558586,-0.8730942868070288,-0.5706689128269219,-0.7378140576449128,0.37891037134711375,-0.3319630929394088,-0.9509024341159756,-0.8192632687874549,-0.9241052192801378,-0.0065700463353753616,0.35622285592106434,-0.12988476198104046,-0.8508708714731593,-0.392290534383418,0.4094349754874515,-0.895370595645947,-0.9125744615747013,-0.15175266734963638,0.21365157482423988,-0.16941301793477592,0.0,80.76538848876953,-0.01029579924921049,0
"BABA remained stable $-0.89 on January 01, 1970. Day range: $-0.89 to $-0.88. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000051,-0.8978494229437515,-0.8831098550234396,-0.8873287750909774,-0.8854889669751521,1.4588743437692355,-0.9071885651535386,-0.8819353770102012,-0.9016410977810673,-0.8747189526000347,-0.5103775038643298,-0.6991580962440662,0.4551267799179404,-0.1797838909019347,-0.9552797546628923,-0.8181238433089251,-0.9693089559645098,0.08564472051025009,0.5885692777368948,0.38282469795746,-0.8284061071154329,-0.29690066723059494,-0.17224659670022383,-0.8869858717562917,-0.9290083295778891,-0.0887809102841441,0.027506729012557175,-0.712220143754414,0.0,80.88127899169922,-0.009930236467555755,0
"BABA fell sharply $-0.87 on January 01, 1970. Day range: $-0.86 to $-0.87. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000052,-0.8770855562813706,-0.8650242861055215,-0.8584738810038328,-0.866203589348629,1.0116074299231506,-0.8943578146372676,-0.8843369060948177,-0.896863755681328,-0.8747797477650906,-0.4323420600722114,-0.6515578444583379,0.5609698334784795,0.06882249471975103,-0.9585431777172612,-0.8164588372154231,-1.0094801977671415,0.6707274899954562,0.9668823853692148,0.6820408984356479,-0.7994290238313277,-0.21544173816744597,-0.09255119380468439,-0.885476515471336,-0.9301822056802683,1.4590207389023182,0.5047546797176679,-0.6688425535850964,0.0,81.2868881225586,-0.01831123994187873,0
"BABA increased $-0.88 on January 01, 1970. Day range: $-0.86 to $-0.87. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000053,-0.8566566052444284,-0.8690064323430078,-0.8569463850926712,-0.8752593837270104,0.21526398859344353,-0.8831393161376004,-0.8853516416493034,-0.8942216018299612,-0.8755138726017488,-0.3779454629122357,-0.6018535723652072,0.5858679443968432,0.17599123214581816,-0.9622737202076046,-0.8147813163763726,-1.0537002468350123,0.47272843861634456,0.7161609230214214,0.8104231082674666,-0.7883592066855246,-0.27209710846993096,0.07898623347645427,-0.8661912530820625,-0.9311883662713495,1.011760678457475,-0.2529527575614299,-0.781954090828447,0.0,81.68284606933594,-0.007276990843143809,0
"BABA surged strongly $-0.89 on January 01, 1970. Day range: $-0.87 to $-0.89. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000054,-0.8747413336907507,-0.8900786069877223,-0.8718830301080961,-0.89119071927501,-0.6432792925493925,-0.8822996236579194,-0.8861577910154368,-0.8944492461651996,-0.8773860902634599,-0.35158087095231855,-0.5564562750735134,0.5349009760878882,0.48470555542800403,-0.9641811280456252,-0.8147946784923176,-1.0695182558657674,0.024402594282656644,0.24868249919867888,0.6891927641894458,-0.8746388210026942,-0.30201159334885797,0.22166922090746805,-0.87524699334873,-0.8953021484917306,0.21542943937425815,-0.43776174558727177,-0.9245229398766681,0.0,81.0261459350586,-0.004154225930703952,0
"BABA increased $-0.90 on January 01, 1970. Day range: $-0.90 to $-0.91. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000055,-0.8898118692829154,-0.9071684901497227,-0.9027747208118543,-0.9015880244993499,-0.3546421510390963,-0.8852217906358736,-0.8874938586790264,-0.8962495060743783,-0.8798978712479139,-0.34032236870363947,-0.5177325951002402,0.45592813365087737,-0.504273414113176,-0.9650880474536493,-0.8156652409802663,-1.0702762698024995,-0.26852338762565664,-0.16640094594205923,0.2849748396687227,-0.990090236422693,-0.34091620475912987,0.05984779479652657,-0.8911782337011194,-0.8869176976938994,-0.6431006864436322,-0.29336063951772434,-0.9005005277199282,0.0,80.38874816894531,-0.004663387706933283,0
"BABA remained stable $-0.90 on January 01, 1970. Day range: $-0.90 to $-0.91. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000056,-0.8966773121775654,-0.9075003085264788,-0.898022194967552,-0.8995756257485985,-0.4437726408113543,-0.8880432051301699,-0.88947258610728,-0.8974616445782239,-0.8820729648222981,-0.32497885682853783,-0.48347487863234273,0.40307975841276183,-0.6528279964899726,-0.9696947103397154,-0.8147854823311573,-1.1157459137477221,-0.14974915154257995,-0.10527907848071928,-0.008015239115286104,-1.004741098222209,-0.30478772387960174,0.22952025166574372,-0.9015754767977229,-0.8854083905689241,-0.354467967675289,0.041590414355280485,-0.9693340440620943,0.0,79.53889465332031,-0.01659697219323985,0
"BABA decreased $-0.89 on January 01, 1970. Day range: $-0.89 to $-0.90. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000057,-0.9090688021281101,-0.8989553869716091,-0.8930999142025392,-0.8925323626027822,-0.5553424763563178,-0.8933165906555111,-0.8905042362220047,-0.8973982665214065,-0.8835597468127062,-0.30010364283728924,-0.45075309271152053,0.384904188058502,-0.10588016481815661,-0.9718629220129255,-0.8144642837919476,-1.1364654063526929,0.11785415860105454,0.10864343381122815,-0.057964178448259726,-1.005229566966111,-0.27213428759545105,0.30486358167555366,-0.8995630900717968,-0.8661237563037909,-0.4435970917149377,0.17794711274168395,-0.9711916771616582,0.0,79.46163177490234,-0.022454498995019445,0
"BABA decreased $-0.89 on January 01, 1970. Day range: $-0.89 to $-0.90. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000058,-0.8826115905570335,-0.8963836469793699,-0.8866500646935369,-0.8856566889513504,-0.7703926473628584,-0.8953990651537843,-0.8919248633261582,-0.896281518012466,-0.8844217474620403,-0.2682607805827427,-0.4177711265527929,0.3879830539797793,0.6715165256438431,-0.9729325228950748,-0.8142122600206457,-1.1474302771804865,0.3705262058120149,0.3174758103336828,0.11462431089207936,-1.0413686417386108,-0.24617897837083272,0.3772171086079253,-0.8925198690120775,-0.8751792016235215,-0.5551652176926924,0.17247171913813145,-0.9756242950703811,0.0,79.01738739013672,-0.03263180468683305,0
"BABA increased $-0.90 on January 01, 1970. Day range: $-0.88 to $-0.90. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000059,-0.8784251857216926,-0.8963835105670855,-0.879690735414387,-0.8970600610692523,-0.7431957824328324,-0.8965746346253378,-0.8948281242280433,-0.8970997734325719,-0.886073447187244,-0.2549607760259373,-0.3885434605376632,0.3435562102524301,0.2750540556361479,-0.9730222928514296,-0.8142895631150308,-1.1475798258846557,-0.016006138226693573,-0.059481817029693435,0.13095921449561787,-1.0771826470185668,-0.27298138321071896,-0.054993985148530176,-0.8856442364453335,-0.891109923092815,-0.7702120935189651,-0.31928341108172087,-1.2150376381685934,0.0,79.39402770996094,-0.020143105737816754,0
"BABA increased $-0.91 on January 01, 1970. Day range: $-0.89 to $-0.91. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000060,-0.9017008492949338,-0.9079981454762771,-0.8890262314614686,-0.9081282541983853,-0.5892720037761262,-0.8978845761214483,-0.8968632246166728,-0.8995035142865329,-0.8884312613611862,-0.2559067558394705,-0.3653634752269445,0.2719904442531541,0.39876455908079655,-0.9748906869154337,-0.8091615362568756,-1.2033985251372854,-0.47427810534618114,-0.4020854766674854,-0.05120686390912297,-1.10778721746496,-0.3045780229126393,-0.2272951340566204,-0.897047540423878,-0.9015068275495157,-0.7430156453222634,-0.3126915945804215,-1.2123299729671646,0.0,82.46510314941406,0.02582892541260966,1
"BABA surged strongly $-0.92 on January 01, 1970. Day range: $-0.91 to $-0.92. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000061,-0.9062219468437844,-0.9201103587631012,-0.9063391177454742,-0.9228856683948109,-0.32447398353067136,-0.9025533406058031,-0.899332403035158,-0.9038192493868455,-0.8917190261802453,-0.27277434017024804,-0.35042394024268975,0.1744763444492045,0.10226376264942384,-0.9776158167692095,-0.8116781428977611,-1.2067148623125634,-0.9284485885008645,-0.8588848884141239,-0.47078956401413313,-1.1022523752857432,-0.34442227653839463,-0.37109655077259557,-0.9081156674164718,-0.8994945063673533,-0.589094225215638,-0.41573050767854924,-1.178149507718605,0.0,83.18941497802734,0.045896040429254846,1
"BABA remained stable $-0.92 on January 01, 1970. Day range: $-0.92 to $-0.93. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000062,-0.914427147658283,-0.932056780566314,-0.9221244916170884,-0.9242273117225831,0.10248330430988399,-0.90890151658428,-0.9019312419346343,-0.9076784709640177,-0.8948636758762603,-0.2845742526693027,-0.34099384896687673,0.10927985367929109,0.09559940120471085,-0.9832899108078679,-0.8120614220633795,-1.2517089390829443,-0.9198702152741364,-1.1052574065335516,-0.843795348732216,-1.0827175773216677,-0.3975648881685357,-0.5468065330165848,-0.9228729934319005,-0.8924515147064923,-0.3243002624289949,-0.05006223115431763,-1.3499848392405105,0.0,81.68284606933594,0.027953293241269127,1
"BABA increased $-0.93 on January 01, 1970. Day range: $-0.92 to $-0.94. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000063,-0.9283254908133076,-0.9388596711283687,-0.9159462005306086,-0.9319414627731925,-0.5036023086255292,-0.9181718860754712,-0.9046484693951525,-0.9121367329623603,-0.8983527985632165,-0.30051039559378734,-0.3368551884379261,0.04666323862632989,-0.8852443368629013,-0.983791120567786,-0.8161334805329565,-1.2240637733688557,-1.0968102436936127,-1.363836228260337,-1.1868312709717967,-1.15968541379188,-0.43182986568476367,-0.5382266490811013,-0.9242146287428586,-0.8855761060802221,0.10265048321155394,-0.22600560791231195,-1.3519014950649904,0.0,81.39312744140625,0.030066041535132825,1
