text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_10d,DayOfWeek,Future_Close,Weekly_Return,label
"MS decreased $-1.03 on January 01, 1970. Day range: $-1.03 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000039,-1.043093042715689,-1.0381876011325541,-1.0314072790598352,-1.0263048837344715,-0.6056563622043868,-1.0251235002772552,-1.0479579832715813,-1.0282674354086407,-1.0328850296154801,-0.1703875964074593,-0.1979250024595621,0.046352227780260026,0.15890826845875217,-1.051241892902416,-1.0065926329951411,-0.575497488099312,0.02724102533608479,-0.5583412869463844,-0.7759046583975897,-1.2068302162069902,-1.5469873570838286,-0.37180904025377426,-1.0388828903224547,-1.023890240409207,-0.38114207063303684,0.5949589397180846,-0.5858257595237804,0.0,27.099811553955078,-0.01572827874411523,0
"MS increased $-1.04 on January 01, 1970. Day range: $-1.03 to $-1.03. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000040,-1.0328247905050638,-1.0331038411269027,-1.028526299305456,-1.03828850136299,-0.3661981938806821,-1.0303885648339526,-1.04695443591938,-1.0300276161337156,-1.0335396381694788,-0.19443573756425392,-0.199722305020799,-0.024128800772671988,-0.39441441008312966,-1.0548704628983534,-0.9981664199045782,-0.7284552954588166,-0.5290630114292899,-1.4336494756748681,-1.1321253182844486,-1.2008783182559655,-1.59705061145646,-0.6183905285300051,-1.0260289736360335,-1.0104056762026756,-0.606005024086671,-0.625416236458538,-0.5603027596848048,0.0,26.499614715576172,-0.02624221589097166,0
"MS surged strongly $-1.06 on January 01, 1970. Day range: $-1.05 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000041,-1.04280756924606,-1.054286066807971,-1.0486927439597398,-1.0591167846540543,0.2604889613120264,-1.0389728067743134,-1.0465257606197023,-1.034751109550749,-1.0357220077005316,-0.2498869023863514,-0.21301894243229866,-0.15967616338923396,-0.8754603640775235,-1.0550368072370147,-0.9978238352639516,-0.7349090091396379,-1.4176250678033067,-1.7447265667726062,-1.333215805063198,-1.1778160730124454,-1.6662937332853496,-0.7064827396879262,-1.0380262780807281,-1.0147092727839817,-0.3665056721271114,-1.0693690447521675,-0.4865689800177564,0.0,26.552791595458984,-0.003990032538272124,0
"MS decreased $-1.05 on January 01, 1970. Day range: $-1.05 to $-1.06. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000042,-1.0545016360377235,-1.0582397577344802,-1.0504210033961652,-1.0468475733264344,-0.2411236234512612,-1.0420630545649887,-1.0456589546305863,-1.0368428110393701,-1.0368142063323746,-0.2717587089206698,-0.2283337605568814,-0.18346528480400606,-0.942932203326471,-1.057518904786467,-0.9926997142571313,-0.8312537287244116,-1.028615045444038,-1.0272478546422679,-1.5004007488586824,-1.1778164149885249,-1.6124025503153192,-0.49602489064274596,-1.0588783499215868,-1.029915160378353,0.2602892649624316,0.5788703899216208,-0.3887682155775383,0.0,28.17864227294922,0.0442003109617919,1
"MS remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.03. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000043,-1.04965289077236,-1.02688982339972,-1.0400496770144325,-1.0465624094146904,0.7791090198146974,-1.043550967613127,-1.0455591425780255,-1.0385684334994312,-1.0378039206222431,-0.28791088142823024,-0.24403992136447908,-0.18807820105113643,-0.8870616676146716,-1.0596474499613613,-0.9884384869880026,-0.9120735008114642,-1.147018052314332,-0.9393453588212477,-1.324160508931724,-1.1264830905757897,-1.5272869729879932,-0.6696141969881665,-1.0465951255934463,-1.0376614037353387,-0.24140959052686956,-0.025856883882150707,-0.4696614422422456,0.0,27.616436004638672,0.02307907602295959,1
"MS remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000044,-1.0462302839497817,-1.0523089269658645,-1.0403378446455722,-1.0425680373447122,-0.32009950496770545,-1.0468129341495906,-1.0449540758578908,-1.039408349834012,-1.0384180351807761,-0.29294810326324167,-0.2576821111128013,-0.16374933009949924,-0.8870720866177795,-1.0595152397723142,-0.9889580709652306,-0.9039084665125944,-0.922286004511208,-0.7044374828775821,-0.9532536289606073,-1.1383867053588541,-1.4758128603650655,-0.40216517230148513,-1.0463096359882296,-1.02475104615898,0.7789985192515148,0.1589383787771357,-0.49972672664892126,0.0,27.905136108398438,0.02971697987050491,1
"MS surged strongly $-1.07 on January 01, 1970. Day range: $-1.05 to $-1.07. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000045,-1.0570692001264763,-1.0667132047145442,-1.0541666506120126,-1.0651086650995398,0.15518778595676744,-1.0521923629312275,-1.0450793891064134,-1.0436190421229072,-1.0406924977070295,-0.33535950251498986,-0.2776659718330262,-0.23850119931772468,-0.9828715614070871,-1.0570568694002112,-0.9940552680995571,-0.8083499619456541,-1.8278535514479928,-1.7745887464206314,-1.2197121381727605,-1.136898343156844,-1.5418332217311514,-0.9582848208876971,-1.0423107018370872,-1.0368010301531247,-0.3203990548497324,-1.1586743556573922,-0.4606050810190998,0.0,27.76838493347168,0.047878817541816526,1
"MS remained stable $-1.06 on January 01, 1970. Day range: $-1.06 to $-1.07. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000046,-1.064770582275283,-1.068972883462785,-1.0556073808067838,-1.06311158651139,0.07617267151358872,-1.0529936165066858,-1.0446996603602958,-1.0468718394084193,-1.0426473458781782,-0.36390242309599774,-0.29975725416788557,-0.26334223973479776,-0.9204887223698067,-1.0555983090506393,-0.9994365667999112,-0.7221984382704475,-1.5261163176581491,-1.5983046885858176,-1.4546588975059562,-1.1473134263006686,-1.4782311314425942,-0.8635701875580398,-1.0648770738569724,-1.0577446623736293,0.15496997919861444,0.06128392063216713,-0.4404304649064835,0.0,27.905136108398438,0.05093040812969469,1
"MS fell sharply $-1.00 on January 01, 1970. Day range: $-1.02 to $-1.01. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000047,-1.0222708704953,-1.011920943033537,-1.017866368573175,-1.0020521264095597,1.5919564123623626,-1.0440088124317382,-1.0414669682043456,-1.0401432044250745,-1.0398365101548483,-0.27855495989595097,-0.2991778573130788,0.0038863272127252465,-0.05419422681413253,-1.0526522449682825,-1.000557277446567,-0.6695143790234186,0.9262830986744185,1.3188816178778773,-0.7332604069658957,-1.055805176982846,-1.3682382207886656,0.33380064314608543,-1.0628777143509585,-1.0454075030364716,0.07594127520147295,3.0525066270563017,0.6623006503243106,0.0,27.434101104736328,-0.026422180352089968,0
"MS surged strongly $-1.02 on January 01, 1970. Day range: $-1.02 to $-1.01. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000048,-1.0060127672776509,-1.0107911741952522,-1.0181544029919847,-1.0231660033997256,0.20242422974504307,-1.0393161005922409,-1.03953903183273,-1.037728199315871,-1.0388317482498928,-0.24783529340445207,-0.29214462682688225,0.07996030356805783,-0.16280075461437768,-1.0546311212436006,-1.0000089502125262,-0.702340166237713,0.13026763801210034,0.2682887413046603,-0.00488852758560321,-1.0126560444910915,-1.4357042615873952,0.12304609670993401,-1.0017485165762365,-1.045120759861018,1.5919857107931115,-1.0477545929152492,0.7537510263944058,0.0,27.730396270751953,0.004126537765196769,1
"MS decreased $-1.01 on January 01, 1970. Day range: $-1.01 to $-1.02. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000049,-1.0171367404609095,-1.02293581509605,-1.0115282598570092,-1.012323757730446,-0.41751486204934035,-1.03324988303164,-1.0366958147101193,-1.034001204778972,-1.0370808896888302,-0.20469897243271834,-0.2772929016363473,0.17212009807829584,-0.1973453989072111,-1.054844669033077,-0.9999209408553733,-0.706245267284215,0.5810496064927292,0.7811006667716432,0.8434697126429939,-1.0327429479743924,-1.387211562611689,0.08836397285225439,-1.0228865083005414,-1.0411042665947983,0.2022145470300734,0.4879258440142703,0.7444856196066437,0.0,27.586034774780273,-0.01143521867725727,0
"MS increased $-1.02 on January 01, 1970. Day range: $-1.02 to $-1.03. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000050,-1.0222708223072798,-1.0268897917707829,-1.0178663202758134,-1.017459501759663,-0.3577631146327757,-1.0236926975047622,-1.0346218160340643,-1.0316450461874758,-1.0358483890840349,-0.1801091068024473,-0.2601527287166878,0.19909496733880733,-0.20892096423056553,-1.0564284181078938,-0.9992658861702712,-0.735253066529247,0.4090285661375323,0.5381924294319785,0.5651211308915862,-1.008936461857278,-1.437532974025864,0.20027486698821836,-1.0120318794070957,-1.063769726398628,-0.41783116608354687,-0.2875804848512411,0.7138197809453274,0.0,27.532855987548828,-0.00848191014663398,0
"MS decreased $-1.01 on January 01, 1970. Day range: $-1.01 to $-1.02. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000051,-1.0199889950675982,-1.0178520185643256,-1.0106640101767683,-1.012323757730446,-0.06577205741164491,-1.0135059771482147,-1.032976255539588,-1.0288539213626378,-1.0343185200908136,-0.15246978586337342,-0.24052964059249698,0.22836210426082673,0.07852659749772278,-1.055178243525392,-0.9995736303558349,-0.7149635607853526,0.5885079079790991,0.7811006667716432,0.7479601842197026,-1.014888237273845,-1.3782751264177926,0.6303229970117069,-1.0171734891094872,-1.061761587807408,-0.35806914215720803,0.2086629141475399,0.5810006028883764,0.0,26.93267250061035,-0.034848911111220474,0
"MS surged strongly $-1.03 on January 01, 1970. Day range: $-1.03 to $-1.03. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000052,-1.0159957545857936,-1.0263250444099477,-1.0293901859346746,-1.0300136621053482,0.131079152478449,-1.0191143355228396,-1.0316714850881548,-1.0292389985929302,-1.0342407178299642,-0.16244621020465505,-0.22696472986763036,0.1569518897193398,-0.06980390285387827,-1.0556148487720587,-0.9997565515838369,-0.7184252041355228,-0.13350304803268495,-0.055588908481559444,0.44964510558830895,-0.9620670171749022,-1.4435576389372342,0.13876425469452108,-1.0120318794070957,-1.000363974855604,-0.06602786633857567,-0.8926161507136812,0.6587790489711776,0.0,27.061817169189453,-0.01357011604373662,0
"MS decreased $-1.02 on January 01, 1970. Day range: $-1.02 to $-1.03. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000053,-1.0285458936362073,-1.0257602324291595,-1.0178664100698793,-1.0188861808930982,0.7460945119676592,-1.0182559142022765,-1.0301427627035509,-1.0278370145750704,-1.0333265690751163,-0.151671409485713,-0.213808500607892,0.1521345941566195,-0.09215305909330847,-1.0565323555964754,-0.9994560804309071,-0.7342501282152568,0.35399646743000485,0.4707139664126878,0.42558619103157636,-0.9642990683852858,-1.3594524762632052,0.31319482283383715,-1.0297419879037297,-1.0215947824191212,0.1308571993544022,0.5054177221114743,0.6739346203980617,0.0,27.221372604370117,-0.018356162725258918,0
"MS increased $-1.02 on January 01, 1970. Day range: $-1.01 to $-1.03. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000054,-1.0202747841132185,-1.0266079662599092,-1.0118169177228966,-1.0243077335150956,-0.5618135665786409,-1.0206595887244616,-1.0296364495603394,-1.027492551478936,-1.0328904293003967,-0.1535372868003681,-0.20368255403398988,0.1164154128825519,0.00374342671537038,-1.0564369986990507,-0.9994409387201922,-0.7331832180603566,0.12115101839484577,0.21428767577950678,0.2234934830807887,-0.9903374901052473,-1.4035288887328785,0.1604922940034536,-1.0186017976920294,-1.0106924914060558,0.7459783333460557,-0.30300122095025334,0.6870512847444828,0.0,27.586034774780273,0.0,0
"MS remained stable $-1.03 on January 01, 1970. Day range: $-1.02 to $-1.03. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000055,-1.0259791952827397,-1.0328214214222897,-1.0204596444514067,-1.0263048837344715,-0.4420354412583705,-1.022433742784342,-1.0290424956121413,-1.027511190017522,-1.032637737246047,-0.15933110913619294,-0.19682086458647724,0.07793827919213718,0.3176286717817401,-1.058117525085429,-0.9990767607104042,-0.7598727241805248,0.07400905268258091,0.11982731390568803,0.28603675566648723,-1.017119470223926,-1.4512711311924698,0.5039312983058436,-1.0240295424169816,-1.0158566776533553,-0.5621546880803128,-0.1374323591388688,0.5430449258661534,0.0,27.114999771118164,-0.015176639017021373,0
"MS surged strongly $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000056,-1.0262641356137132,-1.0387521322983364,-1.0386093045817664,-1.0488450100707154,-0.22344918995739227,-1.029758958167458,-1.0297338146518995,-1.0310268770828523,-1.0341095631101278,-0.20385711546376556,-0.20085385217215443,-0.05048173445537989,-0.22290516917541575,-1.0597249589051199,-1.0007672797057738,-0.760000389568685,-0.8399157966272385,-0.9462659973267892,-0.21917629084975448,-0.9955455310775553,-1.5057032432193156,0.10117752722708796,-1.0260289736360335,-1.0106924914060558,-0.44235596250768466,-1.1410561148587366,0.6865140251099325,0.0,27.327726364135742,0.01466820136458563,1
"MS remained stable $-1.04 on January 01, 1970. Day range: $-1.05 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000057,-1.0530760400470205,-1.0528741080586803,-1.0492691295010739,-1.0439949313718262,-0.00492178804651573,-1.032563237926325,-1.0304640919508643,-1.0332485937018248,-1.0351053187927628,-0.23059449756972397,-0.2097983032397944,-0.1083751630959412,-0.15650959690419097,-1.0600604834092475,-1.0017426871353827,-0.7522487217470465,-0.5971540694436523,-0.7168690373140779,-0.5511728834935675,-1.0401832305598018,-1.4445830627208538,-0.7789283526783253,-1.048594843664651,-1.028480364082187,-0.22373211726435108,0.20211649800769985,-0.48592158603987035,0.0,27.396106719970703,0.012352812403220538,1
"MS decreased $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000058,-1.0456597973714281,-1.04891975155694,-1.0380331283792112,-1.0380027644014358,-0.20553935890311667,-1.0363975284452591,-1.0315059473208874,-1.0341980746019972,-1.0355738373746872,-0.2411043255438622,-0.2192014976583292,-0.11378255857936448,-0.1284179819289345,-1.0600335681415685,-1.0016499411572903,-0.7530521099641846,-0.33980977370608006,-0.43345407185980567,-0.7484410041701887,-1.0372073285485217,-1.3896028172546375,-0.36566370051979136,-1.043739225558744,-1.0172912578657416,-0.005167131532435427,0.2577178375598652,-0.5923870008815717,0.0,27.282150268554688,0.002232718572567978,1
"MS decreased $-1.02 on January 01, 1970. Day range: $-1.02 to $-1.03. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000059,-1.0328248506950146,-1.0294322484281704,-1.0213239893461419,-1.0243077335150956,-0.24547847831878494,-1.0363975284452591,-1.0319635950299342,-1.0328749868863356,-1.0349712332814807,-0.22538651028914816,-0.22336263859980454,-0.051992330469418264,0.4151518371335265,-1.0598380341215021,-1.0016558993736342,-0.7503937900192569,0.24918471216190452,0.21428767577950678,-0.3346547320705451,-1.045392411093264,-1.335844915361869,-0.3188334872078902,-1.0377402147712056,-1.0227428355398334,-0.20581920595616085,0.6365293412554566,-0.5545968572728287,0.0,27.304935455322266,-0.01018991390944648,0
"MS surged strongly $-1.04 on January 01, 1970. Day range: $-1.03 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000060,-1.0268349112577566,-1.037905169262292,-1.030542872956663,-1.0419976378899978,0.0103202039898174,-1.0395450876546888,-1.0331612638806513,-1.0345022493628544,-1.0357520096317563,-0.24387218581418088,-0.23064490100564647,-0.08878226557520141,0.09729225058895605,-1.0598924549908932,-1.0019947528797637,-0.7468775696438263,-0.5073743187162552,-0.8270218850913457,-0.3739288624267207,-1.0245620406541498,-1.3974315796307482,-0.5161723509982509,-1.0240295424169816,-1.02475104615898,-0.24576519437179642,-0.9024779947567612,-0.4508310672710746,0.0,27.548046112060547,0.01597073002389057,1
"MS decreased $-1.03 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000061,-1.0408111674530454,-1.044401166329649,-1.0388977110693807,-1.0340086072251364,-0.4374059559037056,-1.0365692902931425,-1.0335507438030236,-1.0346386677819166,-1.035870353889657,-0.24429348062503048,-0.23656080910887378,-0.0726764886297654,-0.7879781938022717,-1.0605518087138326,-0.9985360906655443,-0.7987627326303288,-0.21916195702628857,-0.4117136551422365,-0.3661774880647083,-1.1406210635257168,-1.3495476509809143,-0.4698677174731598,-1.0417396509136156,-1.0474160017673242,0.0100774819248086,0.3561750531965829,-0.429079515579715,0.0,27.83675765991211,0.018626917182704514,1
"MS remained stable $-1.03 on January 01, 1970. Day range: $-1.03 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000062,-1.0382439486939725,-1.039599609717286,-1.0265094759131106,-1.0314405561324622,-0.7717685739980406,-1.0340512084439228,-1.033813634439269,-1.034355344860315,-1.035785585989135,-0.2399831360479843,-0.24037172458090084,-0.047864079633781864,-0.36892253382282436,-1.0604095783618062,-0.9970335533457565,-0.815594139284901,-0.13639176676998568,-0.07869127227249954,-0.47063682461019773,-1.194930004075065,-1.3118969473848232,-0.15485027007268837,-1.033741495759178,-1.042539062890964,-0.43772568094280745,0.08631153626288601,-0.5365119925883644,0.0,27.532855987548828,0.00499155843477716,1
"MS remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000063,-1.0439483711301607,-1.041294048966045,-1.0368807139297695,-1.035720235376637,-0.7025224583117394,-1.0335933923600416,-1.0346218062559982,-1.034780136872113,-1.0360309763355555,-0.24392183210295304,-0.2442627871541253,-0.04880880629233467,-0.7153890424037931,-1.06049278783869,-0.9957684371521854,-0.8324302073992953,-0.3639756204026403,-0.32940276512112654,-0.29321464642962597,-1.1778189980256293,-1.3516669401824228,-0.3959965662334075,-1.0311705116253866,-1.036513710754259,-0.7721458049823499,-0.2501555585601912,-0.5966567947800303,0.0,27.578445434570312,0.010860403710815045,1
