text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_10d,DayOfWeek,Future_Close,Weekly_Return,label
"V increased $-1.48 on January 01, 1970. Day range: $-1.47 to $-1.47. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000043,-1.4671691500942252,-1.4723398644569952,-1.4717293161578053,-1.480974681324153,0.926491559336782,-1.463998069587412,-1.485565809410561,-1.4699128570179314,-1.4770308122674907,0.006116658612372781,0.04773716319281804,-0.10727084289894313,-0.3968503611823983,-1.48531544717053,-1.4502327229897178,-0.659535169589684,-0.6602905099227181,-1.4279796636815423,-0.560619680595854,-1.2305684485494757,-1.4991231058151686,-0.5221566704031715,-1.46402810682426,-1.4707512589544083,-0.34782833604026053,-1.1836039177388464,-0.20847068111240988,0.0,61.78728485107422,-0.016002836351715875,0
"V remained stable $-1.47 on January 01, 1970. Day range: $-1.47 to $-1.48. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000044,-1.4769533924384746,-1.4799886107483766,-1.4723115810548428,-1.4739100235192335,0.21797959472330272,-1.468672376869131,-1.4840106648706306,-1.4702979009295232,-1.4764422669651647,-0.02365249899532388,0.0336156374737743,-0.15508694248349206,-0.30027405959392156,-1.4854000960627725,-1.448542725958831,-0.6989562314707521,-0.24349894020785975,-0.8083517738063986,-0.8126234832913316,-1.2238742535013454,-1.4748146017069141,-0.33184100348050255,-1.480306038750835,-1.4469809024641007,0.9259387230212301,0.45121794234172036,-0.1668538714051847,0.0,62.71752166748047,-0.00884257612568349,0
"V increased $-1.50 on January 01, 1970. Day range: $-1.49 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000045,-1.479943004935346,-1.4879068933680009,-1.485598323626276,-1.4950361947146211,0.803909081674557,-1.4755443502652539,-1.4829659372419164,-1.473888654860116,-1.477476727417984,-0.10218608051455551,0.005207692878806562,-0.30433228504867427,-0.7488250690071567,-1.4854974709403963,-1.4483578247811908,-0.705282613908914,-1.6943575237385857,-2.107217957131483,-1.5773178358252045,-1.1945764566399533,-1.5051950435522068,-0.8553631065325668,-1.4732374676860756,-1.4571634934927984,0.21755267429025135,-1.5367944929005621,0.06768663429821399,0.0,61.66375732421875,-0.002639631391906718,0
"V remained stable $-1.50 on January 01, 1970. Day range: $-1.49 to $-1.50. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000046,-1.493566045667928,-1.4962629489085393,-1.4929608307072753,-1.4965645790055404,1.0620384778867573,-1.4816678960960474,-1.481340263964219,-1.4771631895064854,-1.4785488244280183,-0.1698745956535393,-0.03226648760590924,-0.399044157414567,-0.7856823928020175,-1.4858494994750582,-1.44773263068116,-0.7271915621785814,-1.8384112837866604,-1.7309641674277985,-1.6873242516733657,-1.174928725195432,-1.5382504585074126,-0.945047458222711,-1.494375341103934,-1.4624419067106886,0.803378030567477,-0.15995441108509917,0.05730783270026453,0.0,62.40277862548828,0.011028942096338921,1
"V decreased $-1.48 on January 01, 1970. Day range: $-1.48 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000047,-1.49095035764747,-1.48743523066523,-1.4818316571522523,-1.4801598320287288,0.3836714733862586,-1.4847637309547115,-1.4786337126589082,-1.4773986753174104,-1.478315074567233,-0.1842294482278087,-0.06537343570142982,-0.3534211710211317,-0.6863359442369967,-1.4865827582920452,-1.4456561079743273,-0.7899234681615215,-0.7600532084248155,-0.6619831161371336,-1.6341812980779995,-1.1809278104779664,-1.5122249034686628,-0.5680046398627783,-1.4959045719984725,-1.461147740937981,1.061461552338106,1.1338564906588162,0.23703732928436305,0.0,62.30255889892578,-0.008679810751209511,0
"V increased $-1.50 on January 01, 1970. Day range: $-1.49 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000048,-1.482661436052542,-1.491344220585935,-1.4879959998113117,-1.4956141808469638,1.1868343966761592,-1.487696386894446,-1.4766347222824154,-1.479986327379391,-1.4792540192461556,-0.23491951002876313,-0.10290323335859639,-0.3996251710350558,-1.0299555668141733,-1.4855610137188704,-1.4488623128933158,-0.6955571530802567,-1.7029013457853945,-1.6690334577292032,-1.475087002285781,-1.163452650416723,-1.5465735679796615,-0.766652013105168,-1.47949073809356,-1.477459801970212,0.3832151063945505,-1.1450157225400526,0.3119494400768384,0.0,62.862056732177734,0.0173947096671109,1
"V decreased $-1.48 on January 01, 1970. Day range: $-1.48 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000049,-1.4892855134519964,-1.4872666913689219,-1.4807014323024612,-1.4820617398576748,0.46767683426054346,-1.4893293784664399,-1.4749682186457975,-1.4800814149397878,-1.4791102209142617,-0.24222394303556435,-0.13451854528295415,-0.3378385569817959,-0.6278721726341344,-1.4855552922124606,-1.4490858428268796,-0.6904704565404551,-0.7725101812573102,-0.7859169648772848,-1.13196299998704,-1.1427603413315333,-1.519677472488237,-1.0217384662924562,-1.4949536473947307,-1.4703764105947525,1.1862352925489774,0.927010642207478,0.09357993376220712,0.0,62.55431365966797,-0.002602271318656468,0
"V increased $-1.50 on January 01, 1970. Day range: $-1.49 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000050,-1.4853108219491458,-1.4929611035955492,-1.4892282579357703,-1.497413829590957,1.6379547787864972,-1.489805677880347,-1.473867698258991,-1.4825344648352698,-1.4801248090731816,-0.28647799405972085,-0.1694527701300874,-0.37251010766258846,-0.9606011185722786,-1.4846643665798436,-1.4523242477662877,-0.5981585475459369,-1.6267613024305858,-1.786303806916965,-1.5401769116800281,-1.1261555412418882,-1.558701059379974,-1.1703043891892095,-1.481393699428526,-1.4915586027085284,0.467205537938524,-1.140033718605689,0.15064966242227693,0.0,62.57297897338867,0.014744830490775502,1
"V decreased $-1.49 on January 01, 1970. Day range: $-1.51 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000051,-1.498798219351985,-1.4942416095363575,-1.5067957315635219,-1.4866471706083813,11.220890035961192,-1.487818974264053,-1.4729126495922966,-1.4829461873855208,-1.4802593183377906,-0.2949976537051468,-0.19925639471375123,-0.3189124775961122,-0.7687196404755547,-1.4845991500912972,-1.4529117862429854,-0.5835922833851973,-0.9316770633604367,-0.5848212920141916,-1.1465254447087412,-1.0697338710223683,-1.4203703245882466,-0.7431272240242006,-1.496754293001325,-1.493091039863113,1.6372755020950336,0.7277643069458001,0.2473119865658082,0.0,61.29541015625,-0.017745499377266175,0
"V remained stable $-1.49 on January 01, 1970. Day range: $-1.49 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000052,-1.4878245018080136,-1.4916129779383611,-1.4931318728897107,-1.4881072524996228,1.9322106962529775,-1.4894110402915302,-1.472588929590806,-1.483520216596966,-1.4804930208674287,-0.30546684045021805,-0.22538029776344656,-0.2804716824849517,-0.6461775287966262,-1.4844974631557237,-1.4536850185197123,-0.5640477697362912,-0.9911520891996778,-0.6603929158914578,-1.1009506692303088,-1.0446961082154445,-1.4624432606754103,-0.816508682832435,-1.4859816701440123,-1.4766427919138314,11.218507691699783,-0.15406377713168157,0.2416794082290917,0.0,61.16485595703125,-0.018260934414270864,0
"V decreased $-1.48 on January 01, 1970. Day range: $-1.48 to $-1.48. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000053,-1.4821175071897053,-1.4847398140561734,-1.479023699352506,-1.4799560363414883,1.9228562724416942,-1.486274324421042,-1.4727795523526404,-1.4827462026026828,-1.4801000205236112,-0.29372716744141425,-0.2437216060675218,-0.19916957109204803,-1.0301245919986426,-1.4852897570839287,-1.4540202737945478,-0.5747024066013301,-0.46328091628600654,-0.23849833221093367,-0.5389795763285775,-1.0733854723315797,-1.420467263691352,-0.15772436263959236,-1.4874425608047634,-1.4921381215044878,1.9314791247586323,0.5328275277660472,0.1685327569736524,0.0,61.11821365356445,-0.02774078942473808,0
"V remained stable $-1.48 on January 01, 1970. Day range: $-1.48 to $-1.48. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000054,-1.4715181042644967,-1.4778662250301668,-1.4750514453324042,-1.4844394858851901,0.014026805147717735,-1.4867506461012951,-1.4726211429101832,-1.4827841631192265,-1.4800713176647289,-0.2957671798233598,-0.2588391261218891,-0.16549175540822383,-0.9234040662313125,-1.4862088525941908,-1.4546914477966022,-0.5807846110442872,-0.69152162022191,-0.11564213111991357,-0.36863186137134,-1.0785146969033053,-1.4426622222840157,-0.472350140242059,-1.4792868295196802,-1.4785497430903052,1.9221263634041432,-0.3675028014588017,0.1475319318953754,0.0,61.230140686035156,-0.021168371870197274,0
"V remained stable $-1.48 on January 01, 1970. Day range: $-1.48 to $-1.48. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000055,-1.4841557137127006,-1.484874337563521,-1.4782016927898578,-1.4841675545250406,-0.40578919530683266,-1.4840970876793775,-1.472229839495625,-1.4827742578802716,-1.480024411133041,-0.29689503321842003,-0.2711788763825709,-0.13647334232470038,-0.8086084096251918,-1.4870031881101735,-1.4552774415267826,-0.5859174608455634,-0.633835607633644,-0.09727495784288032,-0.16417721930641663,-1.075471496923558,-1.4248177814115577,0.11718020207126074,-1.4837727625386652,-1.4939425424324455,0.013636130955761043,-0.0304975170286702,-0.11401326623024494,0.0,60.997013092041016,-0.02518604527391752,0
"V increased $-1.50 on January 01, 1970. Day range: $-1.49 to $-1.49. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000056,-1.4841557558396792,-1.4883786178761693,-1.4934060446620268,-1.502780208527402,1.312130974768137,-1.487328936514473,-1.4723613424426232,-1.485642372147018,-1.4813724763685938,-0.3436987364735468,-0.2912481645193069,-0.21722118670761717,-1.1893462453565107,-1.4871050335705642,-1.458761296953331,-0.5103638411647735,-1.6007314688496284,-1.2345648138957392,-0.5258250997815167,-1.0284392674185947,-1.460464883768375,-0.3591641485016244,-1.48350068055012,-1.4831473331688654,-0.4061052603110477,-1.3746245518849887,0.09959545961695945,0.0,60.78252029418945,-0.008367508443994805,0
"V remained stable $-1.50 on January 01, 1970. Day range: $-1.50 to $-1.50. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000057,-1.5092954776126817,-1.5036083117238208,-1.5031313753833615,-1.5046822275075273,0.3721826599166262,-1.4906493163424952,-1.4727764629428064,-1.4883631858959072,-1.4827628814118707,-0.3846934776098531,-0.31623543906629326,-0.26859771240683555,-0.9317964626919361,-1.4878960572828663,-1.4619586785103935,-0.45677481432731787,-1.5486761696592395,-1.270876842293616,-0.9452631517884098,-1.0293954472020712,-1.4863713812044377,-0.8578824013751915,-1.502123644485876,-1.484611286804197,1.311509603085864,-0.18805710590586167,-0.09689505397189611,0.0,60.88509750366211,-0.004573843083447673,0
"V remained stable $-1.51 on January 01, 1970. Day range: $-1.50 to $-1.51. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000058,-1.5056267545151363,-1.5102127623065447,-1.5013509028000254,-1.5053617502421577,-0.40939921238329974,-1.4957387128521165,-1.4737771211039248,-1.4907704298651125,-1.4841010951634097,-0.4176659333042563,-0.34340922483309344,-0.291439448944021,-1.1547842905665144,-1.4879842806637453,-1.4651224948149146,-0.38758085383879465,-1.4417304722194002,-1.3208234142390263,-1.389504288349683,-1.0336555242894823,-1.504178411775134,-0.4574610096548237,-1.5040267170335904,-1.4764384558152945,0.37172833470284017,-0.0993370438900596,-0.22175075750806997,0.0,60.8011474609375,-0.005187752940951042,0
"V remained stable $-1.50 on January 01, 1970. Day range: $-1.50 to $-1.50. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000059,-1.498831903013582,-1.5033387940826364,-1.4965564421830064,-1.5037311068662853,0.8332898775888693,-1.4996033044502899,-1.4745764867183064,-1.4925553205640585,-1.485218273740287,-0.43830080911405833,-0.3696441348049626,-0.2816313339183044,-0.6205076144884614,-1.4936201325038676,-1.464567879997283,-0.5298323083792039,-1.3199947862778236,-1.200967164345325,-1.3773057865706644,-1.0592151162783214,-1.4734934992257218,-0.7809113597747871,-1.5047066161698952,-1.4809337942601446,-0.4097146358196814,0.06896638298411253,-0.3872976476481003,0.0,61.36068344116211,0.0021320015545338473,1
"V remained stable $-1.51 on January 01, 1970. Day range: $-1.50 to $-1.50. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000060,-1.5063057657419,-1.5048212687246196,-1.4980631094392263,-1.5071274978764653,-0.17767300675956663,-1.5042027522757164,-1.4756320151184088,-1.4945905084918598,-1.4865066153133784,-0.461386804522617,-0.3956619886882303,-0.2793638230339786,-0.6706440893792227,-1.4972434796116207,-1.4654932570593722,-0.5928216704353187,-1.4449369943561468,-1.4506101553733664,-1.4425626473538065,-1.0683436044231784,-1.493701888874468,-0.45705832022905973,-1.503075069546985,-1.4806611418112379,0.8327536049625619,-0.2968998557823014,-0.545443297444463,0.0,62.01346206665039,0.016663913904695817,1
"V remained stable $-1.51 on January 01, 1970. Day range: $-1.51 to $-1.51. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000061,-1.5065777081716447,-1.514121037703412,-1.5109390501808702,-1.510252402131213,-0.11640811841806337,-1.505699618539547,-1.4765926363244648,-1.496795529418016,-1.4879331445707347,-0.48546300503998935,-0.42172194141193203,-0.27980361525320085,-1.3574983261340192,-1.500071258121207,-1.467059545355738,-0.6231346735009535,-1.5370815208863822,-1.436884199580954,-1.4847015384790132,-1.076775994830054,-1.5145451613815795,-0.8373583345390305,-1.5064733418882794,-1.4993231515610848,-0.17802961229468042,-0.27802156076867934,-0.7000827831693036,0.0,61.95751953125,0.019331202973708737,1
"V remained stable $-1.51 on January 01, 1970. Day range: $-1.51 to $-1.51. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000062,-1.5128287139123102,-1.512773211837671,-1.506007912183347,-1.5087579745255688,-0.7883456034539054,-1.5065160920591978,-1.4775006533577448,-1.4984303597995434,-1.4891422803663037,-0.49868997465581316,-0.44545176664024805,-0.25546156849609136,-0.8687519735700094,-1.5042771681498788,-1.4671054930643592,-0.7201847332329887,-1.3918232482693917,-1.3358768982069786,-1.5336840313182472,-1.0927731128726892,-1.5006651202242824,-0.7567082433299304,-1.5095999770920214,-1.5012302141834808,-0.11677561187443625,0.05964180764476895,-0.6855865754301246,0.0,61.864253997802734,0.016082038697264645,1
"V remained stable $-1.51 on January 01, 1970. Day range: $-1.51 to $-1.51. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000063,-1.5163620722276028,-1.512503969488124,-1.511487160348269,-1.50998102652696,0.07284109795556085,-1.5074414480123022,-1.478895844685919,-1.5000026945840261,-1.4903532869135592,-0.5099435129762123,-0.4668875230018454,-0.23149621392717776,-1.6200571702972142,-1.505325606175126,-1.4690076127940492,-0.701664889937041,-1.3588285062698493,-1.3894368676985642,-1.5114734758622845,-1.0936439294959794,-1.523469566360977,-1.0085368438310518,-1.5081047216920673,-1.5019115388294613,-0.7885936809996951,-0.1393228708621608,-0.815254461734478,0.0,61.18349838256836,0.00628854779223543,1
