near_holiday,macd_signal,future_close,macd_hist,rsi_14,volume,stoch_%k,quarter,weekly_return,bb_width,year,is_month_end,month,stoch_%d,volume_lag1,obv,atr_14,macd,fiscal_quarter,day_of_week,close_lag5,label,text
1.0,,26.92619132995605,,-0.9113283277656375,0.81403850379655,-0.4556185662879408,1.0,-0.0290361747169367,,1970.0,0.0,1.0,-0.1205964158560392,,,,-0.1166257845237345,2.0,3.0,-1.25129682374796,0,"GOOG stock data for 56. Close: -1.25, Weekly return: -0.029"
1.0,,26.57730484008789,,-0.7882298327786721,0.0533449711623648,-0.753003943331774,1.0,-0.0353765680919376,,1970.0,0.0,1.0,-0.2090243224041479,,,,-0.1377173701449873,2.0,3.0,-1.2530093714555643,0,"GOOG stock data for 57. Close: -1.26, Weekly return: -0.0354"
1.0,,26.63859367370605,,-1.0403790567453828,0.4796807251783768,-1.511684375057185,1.0,-0.021109208570265,,1970.0,0.0,1.0,-0.9836444742537406,,,,-0.1725587856774998,2.0,3.0,-1.2503215811998536,0,"GOOG stock data for 58. Close: -1.27, Weekly return: -0.0211"
1.0,,26.651247024536133,,-0.4347820662582141,-0.3207514909723802,-1.1017963780574147,1.0,-0.0271906909480584,,1970.0,0.0,1.0,-1.2172348409932838,,,,-0.1918718316209813,2.0,3.0,-1.2520794150306973,0,"GOOG stock data for 59. Close: -1.26, Weekly return: -0.0272"
1.0,,26.87904167175293,,-0.4424375381104788,0.0736091028164653,-1.5494491255202516,1.0,-0.0116606623472222,,1970.0,0.0,1.0,-1.5051461849094383,,,,-0.2178080239903893,2.0,3.0,-1.2391734801150835,0,"GOOG stock data for 60. Close: -1.27, Weekly return: -0.0117"
0.99528992278497,,26.85034693864981,,-0.8175710833759783,0.5620123554006925,-1.6805429061928197,0.9731413674307252,-0.008741758428711,,1970.0012027425128,-0.0153482145439971,1.0199799457173753,-1.5700818497393538,,,,-0.263296943979069,1.9929382723783324,3.007870031523232,-1.2583699847078855,0,"GOOG stock data for 61. Close: -1.27, Weekly return: -0.0033"
1.0,,26.79963493347168,,-0.7854820655256661,0.2420380070333315,-1.8299834848341,1.0,0.0083654115690631,,1970.0,0.0,1.0,-1.8274741237171204,,,,-0.2964895844390604,2.0,3.0,-1.2562074260469482,1,"GOOG stock data for 62. Close: -1.28, Weekly return: 0.0084"
1.0,,26.75794792175293,,-1.0808181711314124,-0.2723281514844448,-1.4301894159930293,1.0,0.0044805010920935,,1970.0,0.0,1.0,-1.7843622762065567,,,,-0.3279087446607007,2.0,3.0,-1.263953270916295,1,"GOOG stock data for 63. Close: -1.28, Weekly return: 0.0045"
1.0,,26.322216033935547,,-0.9411041537695188,-0.3006189122086085,-1.4110840957612063,1.0,-0.0123458009412342,,1970.0,0.0,1.0,-1.6889041471044797,,,,-0.3512284567728433,2.0,3.0,-1.2597684670043936,0,"GOOG stock data for 64. Close: -1.28, Weekly return: -0.0123"
1.0,,26.42841911315918,,-1.175973786415717,-0.4637844541764564,-1.0671364932157397,1.0,-0.0167648297918041,,1970.0,0.0,1.0,-1.413138397658008,,,,-0.3572622422250534,2.0,3.0,-1.264338834964588,0,"GOOG stock data for 65. Close: -1.27, Weekly return: -0.0168"
0.9984593751735308,,26.484824485441997,,-1.1421478806521064,0.0478501269612855,-1.1297081861683267,0.9950331196815438,-0.0004386632713249,,1970.0016447540652,-0.0053453805242817,1.0042783586798898,-1.3120011195725312,,,,-0.3614384488100823,2.000479298490612,2.999875295057742,-1.2883279197724442,0,"GOOG stock data for 66. Close: -1.27, Weekly return: -0.0129"
1.0042933282994964,,26.02881263331168,,-1.3299270766060936,-0.1770348082818006,-1.201520493934346,1.012605600090701,-0.0186487028658772,,1970.013117144426,0.0123423205129955,0.9921112293398352,-1.2462222559661331,,,,-0.3748056752998721,2.0109718269485835,3.0084677895986487,-1.2753229063466476,0,"GOOG stock data for 67. Close: -1.28, Weekly return: -0.0296"
1.0,,26.569860458374023,,-1.3056915830293825,0.1487441746701346,-1.249976193378233,1.0,-0.0070292185308425,,1970.0,0.0,1.0,-1.2894795877718344,,,,-0.3735035178577151,2.0,3.0,-1.277080362510751,0,"GOOG stock data for 68. Close: -1.28, Weekly return: -0.007"
1.0,,26.4998836517334,,-2.409629669742708,1.4069609622779269,-1.7938185718600823,1.0,0.0067497211317161,,1970.0,0.0,1.0,-1.5296909249092605,,,,-0.3979516389897762,2.0,3.0,-1.2767912112676612,1,"GOOG stock data for 69. Close: -1.29, Weekly return: 0.0067"
1.0,,26.76762962341309,,-1.9526184825691173,1.03260132875011,-1.0890870214063453,1.0,0.0128350662520334,,1970.0,0.0,1.0,-1.4942839350767,,,,-0.4103699365651614,2.0,3.0,-1.2715857043393772,1,"GOOG stock data for 70. Close: -1.28, Weekly return: 0.0128"
1.0,,27.14653778076172,,-1.7135341291061783,-0.3045664831046827,-0.8560588749805882,1.0,0.0247283706675168,,1970.0,0.0,1.0,-1.351884599795299,,,,-0.4153637983147979,2.0,3.0,-1.272526906019101,1,"GOOG stock data for 71. Close: -1.28, Weekly return: 0.0247"
0.98142327596267,,27.612175642850566,,-1.2047863788658364,0.2057333377248012,-0.5156504698876283,0.986505501956276,0.0436600945023493,,1969.988644310352,0.0087332709043519,0.9809524334846582,-1.0998129504431209,,,,-0.4468772016329111,2.0048084422394923,2.9952298527564096,-1.27312413671328,1,"GOOG stock data for 73. Close: -1.28, Weekly return: 0.0402"
1.0,,27.55349349975586,,-1.1025942064009302,0.4104669768626118,-0.5182721853275997,1.0,0.0397590367516026,,1970.0,0.0,1.0,-0.9814118671601932,,,,-0.4266591918520216,2.0,3.0,-1.2843101460719604,1,"GOOG stock data for 74. Close: -1.28, Weekly return: 0.0398"
1.0,,27.32457733154297,,-0.495156537125801,0.0808462833197278,0.7170373999936841,1.0,0.020806762345618,,1970.0,0.0,1.0,-0.1203097957345881,,,,-0.4071406703140134,2.0,3.0,-1.281883219577162,1,"GOOG stock data for 75. Close: -1.28, Weekly return: 0.0208"
1.0010322319321727,,26.73910000901536,,0.322148788989652,3.485630193990849,0.9535997837968928,1.0010957687443571,-0.018813631674377,,1969.9950421025824,-0.0106227142060235,1.013921459220863,0.419496894277892,,,,-0.3676568835865225,2.000818415557822,3.0171110774946355,-1.2772445075988588,0,"GOOG stock data for 76. Close: -1.27, Weekly return: -0.015"
1.0,,26.911535263061523,,0.4504530395995403,1.1364671581770922,0.4455364194630601,1.0,-0.0262707676848819,,1970.0,0.0,1.0,0.8668449147426339,,,,-0.2600334543993606,2.0,3.0,-1.2786510369448767,0,"GOOG stock data for 78. Close: -1.26, Weekly return: -0.0263"
1.008382006103566,,26.419288058875928,,0.2343474449868578,-0.0550556540819732,0.3322887733482372,1.010107005695217,-0.0385407818869735,,1969.99124086095,-0.0047294097433793,0.9937405772338176,0.6357153436098127,,,,-0.2387235225671416,2.003064529412504,3.00185351990413,-1.2870796021713464,0,"GOOG stock data for 79. Close: -1.26, Weekly return: -0.0413"
1.0,,26.087438583374023,,0.0581900225172165,0.2189431589964614,0.0210856407468235,1.0,-0.0452756773932168,,1970.0,0.0,1.0,0.2882495565653729,,,,-0.2265032877916382,2.0,3.0,-1.2741316649078684,0,"GOOG stock data for 80. Close: -1.26, Weekly return: -0.0453"
1.0,,26.409910202026367,,-0.3560133150325261,0.7220591505380145,-0.7711257501001397,1.0,-0.0123572333475253,,1970.0,0.0,1.0,-0.1515683344391948,,,,-0.2495997685774551,2.0,3.0,-1.265472949427235,0,"GOOG stock data for 81. Close: -1.28, Weekly return: -0.0124"
1.0,,26.78413963317871,,-0.3088748195225415,0.3100131898075824,-0.7333392026383805,1.0,0.0005949728852686,,1970.0,0.0,1.0,-0.5365007313533445,,,,-0.2665364638360603,2.0,3.0,-1.2449913303979303,1,"GOOG stock data for 82. Close: -1.28, Weekly return: 0.0006"
1.0,,26.65873146057129,,0.1117912572737366,-0.2938834698361909,-0.5389958248579899,1.0,-0.0093938825867445,,1970.0,0.0,1.0,-0.7389676569761691,,,,-0.2727256575415632,2.0,3.0,-1.2542514054958254,0,"GOOG stock data for 83. Close: -1.27, Weekly return: -0.0094"
1.0021761657768942,,26.31970155665418,,-0.3387478850540798,-0.1842387502537089,-1.2212764485639298,1.000214570097942,-0.0041323510787985,,1970.0053788555847,-0.010241623861854,1.0008395224239053,-0.8935624176403347,,,,-0.2808959307181533,2.0105841511065963,2.9917046947601653,-1.2544241053981842,0,"GOOG stock data for 84. Close: -1.28, Weekly return: -0.0033"
1.0,,26.356164932250977,,-0.5702880855344421,0.0459888353522864,-1.656463781224691,1.0,0.0103009863547208,,1970.0,0.0,1.0,-1.2322078402748289,,,,-0.3411220962379565,2.0,3.0,-1.261404433654701,1,"GOOG stock data for 85. Close: -1.29, Weekly return: 0.0103"
1.0,,26.793092727661133,,-0.0539380428124887,0.0188252959028599,-1.300426790172457,1.0,0.0145090431093311,,1970.0,0.0,1.0,-1.507461702594237,,,,-0.3548159707277185,2.0,3.0,-1.2747551227585106,1,"GOOG stock data for 86. Close: -1.28, Weekly return: 0.0145"
1.0,,26.56666755676269,,-0.1706647152174373,-0.0057137469814046,-0.7772618310267069,1.0,-0.0081194348369743,,1970.0,0.0,1.0,-1.3501450596874007,,,,-0.3460017519162889,2.0,3.0,-1.2741183275125738,0,"GOOG stock data for 87. Close: -1.28, Weekly return: -0.0081"
1.0,,26.489532470703125,,-0.2095017713663765,-0.822325853231557,-0.9525798472946376,1.0,-0.0063468507538857,,1970.0,0.0,1.0,-1.0956941898586308,,,,-0.3444434601853621,2.0,3.0,-1.2708431688287831,0,"GOOG stock data for 88. Close: -1.28, Weekly return: -0.0063"
1.0,,26.7413387298584,,-0.6066760905978665,0.1341719199417292,-1.415912700477862,1.0,0.0157265533625519,,1970.0,0.0,1.0,-1.137441825958388,,,,-0.3588097733143302,2.0,3.0,-1.2821924204994533,1,"GOOG stock data for 89. Close: -1.29, Weekly return: 0.0157"
1.0,,26.836389541625977,,-0.8796250319723801,-0.3669756991759522,-1.3755615591823092,1.0,0.0182205799140135,,1970.0,0.0,1.0,-1.353724481250017,,,,-0.3676125410458301,2.0,3.0,-1.2896752222949308,1,"GOOG stock data for 90. Close: -1.29, Weekly return: 0.0182"
1.0,,26.99762535095215,,-1.3118217118501772,-0.1680388595366736,-0.66738543244941,1.0,0.0076337817873431,,1970.0,0.0,1.0,-1.2506279856069065,,,,-0.3517095857758855,2.0,3.0,-1.282306180635791,1,"GOOG stock data for 91. Close: -1.28, Weekly return: 0.0076"
1.0,,26.87819480895996,,-1.2101488465547814,0.5765308159997823,-0.7366823717570442,1.0,0.0117262449846843,,1970.0,0.0,1.0,-1.0050892829516078,,,,-0.3495444549222666,2.0,3.0,-1.273754382248811,1,"GOOG stock data for 92. Close: -1.28, Weekly return: 0.0117"
0.9993665640793556,,26.481136284706505,,-1.21390790005161,0.6301276397757866,-0.7976227942100238,0.9962660586208666,0.0232365226573751,,1969.9886740860356,-0.0056790654071693,1.0081025231330347,-0.8069862654617651,,,,-0.3440917540711125,1.99239264171316,2.9837880252871405,-1.275975899484818,1,"GOOG stock data for 93. Close: -1.28, Weekly return: 0.0"
0.9907268526131124,,26.859165452780545,,-0.8012240632088671,0.57911958087334,0.018358310241638,1.0081260438286066,0.0030952400149199,,1970.0069287961212,0.0095526109936723,0.9981350415345658,-0.5432623737304861,,,,-0.325164608904078,1.9926553224151369,3.017916469759809,-1.2904708791070834,1,"GOOG stock data for 94. Close: -1.28, Weekly return: 0.0045"
1.0015980849113424,,26.867331600392635,,-0.2403297453016212,-0.1252866926308216,0.6943457931008062,1.0053839885758404,0.0053658993701913,,1970.0060330023111,0.0283171810907862,0.9981235991739498,-0.0294694003582085,,,,-0.3213261279072658,1.9952495087767417,3.011329471972309,-1.2879828658527523,1,"GOOG stock data for 95. Close: -1.27, Weekly return: 0.0009"
1.0,,26.48007774353028,,-0.1051147754047423,-0.0908786605209111,1.17520010730182,1.0,-0.0191701159155326,,1970.0,0.0,1.0,0.6871770248370301,,,,-0.3024378084576992,2.0,3.0,-1.2735497883484397,0,"GOOG stock data for 96. Close: -1.27, Weekly return: -0.0192"
1.0,,26.573633193969727,,-0.3466927502408375,-0.4668377934803658,0.8084638143340296,1.0,-0.0113311781968596,,1970.0,0.0,1.0,0.9697464207952106,,,,-0.2918620584968779,2.0,3.0,-1.278724000342666,0,"GOOG stock data for 97. Close: -1.27, Weekly return: -0.0113"
1.0020641770795746,,26.826794356906188,,-0.2220859673417311,1.137163832549272,-0.3479025081594139,0.9955086969705216,0.0077777743150245,,1969.9965295425131,0.0070406686978463,1.0182439549646245,0.5945036759256181,,,,-0.2922234274996936,1.981820051664358,2.991392984424546,-1.289096164183788,1,"GOOG stock data for 98. Close: -1.28, Weekly return: 0.0129"
1.0,,26.888145446777344,,0.4149485274796941,-0.0091255925161152,0.7426987342264119,1.0,0.0009633214317539,,1970.0,0.0,1.0,0.4415627247546422,,,,-0.2921048036149677,2.0,3.0,-1.274732457903761,1,"GOOG stock data for 99. Close: -1.27, Weekly return: 0.001"
1.0,,26.70849609375,,0.156256237033784,-0.6589509420502233,0.6289050418519136,1.0,-0.0057059767868375,,1970.0,0.0,1.0,0.3766530377436572,,,,-0.2836832733872264,2.0,3.0,-1.272560380266115,0,"GOOG stock data for 100. Close: -1.27, Weekly return: -0.0057"
0.9991653509164456,,26.54500027156467,,-0.6226642026824794,1.382231111137176,-0.748385946124528,1.0097375503071913,0.0037237648453642,,1969.986461814411,0.0016168069745714,1.0024766038226731,0.2357683836058238,,,,-0.2803342905542603,2.009209350202372,3.023744855316155,-1.254117831604575,1,"GOOG stock data for 101. Close: -1.28, Weekly return: 0.0023"
1.011870131684766,,26.224936253700008,,-0.4070578595208655,0.505293059567152,-0.4185332736193573,0.9942046802618868,-0.0223606808078881,,1969.9840788609672,0.0072365702132879,1.0068348725414311,-0.2062439691063968,,,,-0.2868361012702301,1.9889440164545948,3.0087251377944177,-1.267622731946132,0,"GOOG stock data for 102. Close: -1.28, Weekly return: -0.0134"
1.0,,26.21035385131836,,0.2291645349472782,0.5341451964724162,0.3162183491134181,1.0,-0.0231648514972189,,1970.0,0.0,1.0,-0.3060761385933468,,,,-0.2908810412101709,2.0,3.0,-1.2804638766347467,0,"GOOG stock data for 103. Close: -1.27, Weekly return: -0.0232"
1.0,,26.707996368408203,,0.2533364941842803,0.2428260777394355,0.5508971953846975,1.0,-0.0066999443574764,,1970.0,0.0,1.0,0.1636872866808136,,,,-0.2803453559987197,2.0,3.0,-1.271969001902195,0,"GOOG stock data for 104. Close: -1.27, Weekly return: -0.0067"
1.0,,26.60448837280273,,-0.415116219611596,-0.2409998640481768,-0.2429969231524806,1.0,-0.0038941811093438,,1970.0,0.0,1.0,0.225350273408057,,,,-0.2808777892163833,2.0,3.0,-1.271980421502088,0,"GOOG stock data for 105. Close: -1.28, Weekly return: -0.0039"
1.0,,26.491025924682617,,-0.3468994140734577,-0.1886411575731952,-0.9841097429012798,1.0,-0.0018750245238633,,1970.0,0.0,1.0,-0.2447124714944343,,,,-0.2894831529825079,2.0,3.0,-1.280702729334797,0,"GOOG stock data for 106. Close: -1.28, Weekly return: -0.0019"
0.9921808781016483,,26.23065552859664,,-0.6034501187068521,-0.0046907819890903,-1.853244957461648,1.008267825962174,0.0010779395942993,,1969.9889452607752,4.3880374435107255e-05,1.0075749797701996,-1.094205418831312,,,,-0.3105242018959574,1.9960814791830213,2.998942899705493,-1.289551580801863,1,"GOOG stock data for 107. Close: -1.29, Weekly return: 0.0007"
1.0,,26.28301048278809,,-0.952608517046024,-0.1005892978120105,-1.383194046789605,1.0,0.0027720583965359,,1970.0,0.0,1.0,-1.5278585206892523,,,,-0.3295773284829318,2.0,3.0,-1.2726627208025598,1,"GOOG stock data for 108. Close: -1.29, Weekly return: 0.0028"
1.0,,26.3382511138916,,-0.4491966224093693,0.3714264094323729,0.2095795416584927,1.0,-0.0138439907440588,,1970.0,0.0,1.0,-1.0963452240784803,,,,-0.3179357669515841,2.0,3.0,-1.2713776671245345,0,"GOOG stock data for 109. Close: -1.28, Weekly return: -0.0138"
1.0,,26.70998954772949,,-0.7321500839769177,-0.4126419394097708,-0.1217120902496945,1.0,0.0039655404549936,,1970.0,0.0,1.0,-0.4685205218205907,,,,-0.3133955614711022,2.0,3.0,-1.2754829696997767,1,"GOOG stock data for 110. Close: -1.28, Weekly return: 0.004"
1.0,,26.707996368408203,,-0.7266620161994699,-0.7560573149612169,-0.4348739323445483,1.0,0.0081903375257138,,1970.0,0.0,1.0,-0.1257070743685538,,,,-0.3149647369717087,2.0,3.0,-1.2793153351203266,1,"GOOG stock data for 111. Close: -1.28, Weekly return: 0.0082"
1.0,,26.78264808654785,,-0.5989398729579792,0.1322035475178577,-1.2794777690976085,1.0,0.0208460407578813,,1970.0,0.0,1.0,-0.6639945812750976,,,,-0.3283394541754901,2.0,3.0,-1.2867071723929933,1,"GOOG stock data for 112. Close: -1.29, Weekly return: 0.0208"
1.0,,26.8966064453125,,-1.0434646002151062,-0.6038365141818216,-1.123076662639208,1.0,0.0233457260509118,,1970.0,0.0,1.0,-1.025983361211572,,,,-0.3357991532509152,2.0,3.0,-1.286866392997607,1,"GOOG stock data for 113. Close: -1.29, Weekly return: 0.0233"
1.0027238734104809,,26.752215457263198,,-0.9308277019430538,-0.3293303864439696,-0.9349230459225564,0.9967834529256392,0.0068804857510363,,1969.993907194336,-0.0058591451966143,1.0057076193795098,-1.2078490948623593,,,,-0.3162450421257677,1.9995429616746612,3.00934432344226,-1.267736601570886,1,"GOOG stock data for 114. Close: -1.29, Weekly return: 0.0162"
1.012749875591047,,26.633343962884112,,-0.0310792773481869,0.3931213142463672,0.2830805880126515,1.0106280934836491,-0.0143134399799656,,1970.0088436421336,0.0051040239641788,1.008173952215578,-0.6356239931082366,,,,-0.3004564995928842,2.011799384732296,2.98452155500551,-1.2820547685966035,0,"GOOG stock data for 115. Close: -1.28, Weekly return: -0.0028"
1.0,,26.45917510986328,,-0.1438367380579286,0.4744378996149809,0.2829557172489694,1.0,-0.0093163581091108,,1970.0,0.0,1.0,-0.1332280555314064,,,,-0.3066376980516261,2.0,3.0,-1.2804525442073722,0,"GOOG stock data for 116. Close: -1.28, Weekly return: -0.0093"
1.0,,25.95307350158692,,-0.3840527643756388,-0.3696001957411142,0.5009928262084208,1.0,-0.0309743301812492,,1970.0,0.0,1.0,0.3877990879042031,,,,-0.2914492038084619,2.0,3.0,-1.2862863470610617,0,"GOOG stock data for 117. Close: -1.28, Weekly return: -0.031"
1.0,,25.90281105041504,,-0.3044282280220946,-0.4388869050613907,0.8736490736406946,1.0,-0.036948727971244,,1970.0,0.0,1.0,0.5989482726559078,,,,-0.2736420900077542,2.0,3.0,-1.2852060616284442,0,"GOOG stock data for 118. Close: -1.27, Weekly return: -0.0369"
1.0,,25.9689998626709,,-0.2376339144471905,-0.3219655830834241,0.4440281332899651,1.0,-0.0297486126677939,,1970.0,0.0,1.0,0.6571752251283386,,,,-0.2661589020232624,2.0,3.0,-1.2839437163914271,0,"GOOG stock data for 119. Close: -1.28, Weekly return: -0.0297"
0.996973382726256,,26.050415958275067,,-0.1783198504920584,-0.248167226911692,0.0078936961983679,1.0124933367681628,-0.0218720099776357,,1969.9917058636768,0.017088568284735,1.0109866167164938,0.477608315976963,,,,-0.2708993860690747,2.0146827850953963,3.001126065444971,-1.2513896417109651,0,"GOOG stock data for 120. Close: -1.28, Weekly return: -0.0221"
